1700971693907 Post 169 ms status:200
1700971693907 Post 169 ms status:200
1700971693907 Post 169 ms status:200
1700971693907 Post 169 ms status:200
1700971693907 Post 169 ms status:200
1700971693907 Post 169 ms status:200
1700971693907 Post 171 ms status:200
1700971693907 Post 171 ms status:200
1700971693907 Post 171 ms status:200
1700971693907 Post 171 ms status:200
1700971694111 Post 98 ms status:200
1700971694112 Post 97 ms status:200
1700971694110 Post 99 ms status:200
1700971694110 Post 99 ms status:200
1700971694119 Post 90 ms status:200
1700971694119 Post 90 ms status:200
1700971694121 Post 88 ms status:200
1700971694119 Post 93 ms status:200
1700971694110 Post 102 ms status:200
1700971694110 Post 102 ms status:200
1700971694229 Post 72 ms status:200
1700971694232 Post 102 ms status:200
1700971694236 Post 98 ms status:200
1700971694236 Post 98 ms status:200
1700971694232 Post 102 ms status:200
1700971694228 Post 108 ms status:200
1700971694236 Post 103 ms status:200
1700971694236 Post 103 ms status:200
1700971694229 Post 110 ms status:200
1700971694228 Post 111 ms status:200
1700971694304 Post 82 ms status:200
1700971694343 Post 66 ms status:200
1700971694341 Post 70 ms status:200
1700971694339 Post 72 ms status:200
1700971694341 Post 68 ms status:200
1700971694344 Post 67 ms status:200
1700971694343 Post 73 ms status:200
1700971694343 Post 78 ms status:200
1700971694344 Post 77 ms status:200
1700971694341 Post 81 ms status:200
1700971694389 Post 67 ms status:200
1700971694427 Post 79 ms status:200
1700971694416 Post 91 ms status:200
1700971694422 Post 91 ms status:200
1700971694416 Post 97 ms status:200
1700971694428 Post 85 ms status:200
1700971694415 Post 98 ms status:200
1700971694427 Post 86 ms status:200
1700971694416 Post 98 ms status:200
1700971694427 Post 88 ms status:200
1700971694459 Post 80 ms status:200
1700971694508 Post 64 ms status:200
1700971694514 Post 62 ms status:200
1700971694508 Post 69 ms status:200
1700971694514 Post 64 ms status:200
1700971694514 Post 70 ms status:200
1700971694514 Post 73 ms status:200
1700971694522 Post 65 ms status:200
1700971694514 Post 74 ms status:200
1700971694522 Post 93 ms status:200
1700971694540 Post 90 ms status:200
1700971694581 Post 80 ms status:200
1700971694582 Post 79 ms status:200
1700971694580 Post 81 ms status:200
1700971694588 Post 91 ms status:200
1700971694585 Post 108 ms status:200
1700971694588 Post 105 ms status:200
1700971694588 Post 110 ms status:200
1700971694575 Post 122 ms status:200
1700971694615 Post 84 ms status:200
1700971694631 Post 77 ms status:200
1700971694662 Post 78 ms status:200
1700971694662 Post 78 ms status:200
1700971694662 Post 81 ms status:200
1700971694680 Post 85 ms status:200
1700971694699 Post 75 ms status:200
1700971694699 Post 75 ms status:200
1700971694694 Post 80 ms status:200
1700971694694 Post 80 ms status:200
1700971694709 Post 71 ms status:200
1700971694699 Post 88 ms status:200
1700971694743 Post 66 ms status:200
1700971694745 Post 79 ms status:200
1700971694743 Post 81 ms status:200
1700971694766 Post 72 ms status:200
1700971694782 Post 86 ms status:200
1700971694775 Post 93 ms status:200
1700971694775 Post 93 ms status:200
1700971694775 Post 93 ms status:200
1700971694787 Post 81 ms status:200
1700971694775 Post 93 ms status:200
1700971694825 Post 91 ms status:200
1700971694809 Post 107 ms status:200
1700971694841 Post 76 ms status:200
1700971694825 Post 92 ms status:200
1700971694871 Post 71 ms status:200
1700971694871 Post 71 ms status:200
1700971694872 Post 70 ms status:200
1700971694871 Post 78 ms status:200
1700971694872 Post 77 ms status:200
1700971694871 Post 85 ms status:200
1700971694923 Post 84 ms status:200
1700971694923 Post 86 ms status:200
1700971694923 Post 86 ms status:200
1700971694950 Post 64 ms status:200
1700971694923 Post 97 ms status:200
1700971694947 Post 77 ms status:200
1700971694946 Post 78 ms status:200
1700971694946 Post 80 ms status:200
1700971694960 Post 80 ms status:200
1700971694950 Post 93 ms status:200
1700971695010 Post 59 ms status:200
1700971695010 Post 60 ms status:200
1700971695009 Post 64 ms status:200
1700971695025 Post 62 ms status:200
1700971695014 Post 73 ms status:200
1700971695029 Post 59 ms status:200
1700971695025 Post 63 ms status:200
1700971695021 Post 67 ms status:200
1700971695043 Post 82 ms status:200
1700971695045 Post 85 ms status:200
1700971695070 Post 72 ms status:200
1700971695072 Post 73 ms status:200
1700971695091 Post 125 ms status:200
1700971695073 Post 144 ms status:200
1700971695092 Post 125 ms status:200
1700971695092 Post 134 ms status:200
1700971695092 Post 134 ms status:200
1700971695143 Post 126 ms status:200
1700971695145 Post 125 ms status:200
1700971695129 Post 139 ms status:200
1700971695093 Post 177 ms status:200
1700971695130 Post 140 ms status:200
1700971695252 Post 88 ms status:200
1700971695250 Post 90 ms status:200
1700971695249 Post 91 ms status:200
1700971695249 Post 91 ms status:200
1700971695250 Post 90 ms status:200
1700971695280 Post 94 ms status:200
1700971695278 Post 97 ms status:200
1700971695278 Post 131 ms status:200
1700971695275 Post 136 ms status:200
1700971695270 Post 141 ms status:200
1700971695279 Post 134 ms status:200
1700971695279 Post 138 ms status:200
1700971695278 Post 139 ms status:200
1700971695278 Post 139 ms status:200
1700971695279 Post 138 ms status:200
1700971695278 Post 143 ms status:200
1700971695281 Post 140 ms status:200
1700971695278 Post 155 ms status:200
1700971695278 Post 157 ms status:200
1700971695346 Post 111 ms status:200
1700971695346 Post 112 ms status:200
1700971695279 Post 185 ms status:200
1700971695346 Post 118 ms status:200
1700971695346 Post 118 ms status:200
1700971695346 Post 118 ms status:200
1700971695375 Post 95 ms status:200
1700971695376 Post 97 ms status:200
1700971695411 Post 79 ms status:200
1700971695410 Post 82 ms status:200
1700971695417 Post 89 ms status:200
1700971695418 Post 88 ms status:200
1700971695414 Post 92 ms status:200
1700971695434 Post 72 ms status:200
1700971695411 Post 95 ms status:200
1700971695422 Post 84 ms status:200
1700971695418 Post 88 ms status:200
1700971695422 Post 84 ms status:200
1700971695417 Post 94 ms status:200
1700971695439 Post 75 ms status:200
1700971695465 Post 75 ms status:200
1700971695465 Post 75 ms status:200
1700971695465 Post 74 ms status:200
1700971695458 Post 82 ms status:200
1700971695458 Post 82 ms status:200
1700971695474 Post 74 ms status:200
1700971695470 Post 78 ms status:200
1700971695465 Post 83 ms status:200
1700971695491 Post 87 ms status:200
1700971695492 Post 86 ms status:200
1700971695507 Post 88 ms status:200
1700971695507 Post 90 ms status:200
1700971695517 Post 81 ms status:200
1700971695508 Post 90 ms status:200
1700971695515 Post 85 ms status:200
1700971695508 Post 97 ms status:200
1700971695508 Post 98 ms status:200
1700971695508 Post 98 ms status:200
1700971695508 Post 100 ms status:200
1700971695507 Post 101 ms status:200
1700971695550 Post 63 ms status:200
1700971695547 Post 67 ms status:200
1700971695547 Post 79 ms status:200
1700971695546 Post 85 ms status:200
1700971695550 Post 81 ms status:200
1700971695550 Post 81 ms status:200
1700971695545 Post 92 ms status:200
1700971695548 Post 89 ms status:200
1700971695579 Post 83 ms status:200
1700971695596 Post 66 ms status:200
1700971695579 Post 83 ms status:200
1700971695597 Post 88 ms status:200
1700971695599 Post 86 ms status:200
1700971695601 Post 89 ms status:200
1700971695609 Post 89 ms status:200
1700971695606 Post 92 ms status:200
1700971695614 Post 92 ms status:200
1700971695631 Post 75 ms status:200
1700971695599 Post 113 ms status:200
1700971695631 Post 82 ms status:200
1700971695606 Post 110 ms status:200
1700971695614 Post 102 ms status:200
1700971695609 Post 107 ms status:200
1700971695631 Post 85 ms status:200
1700971695606 Post 110 ms status:200
1700971695630 Post 86 ms status:200
1700971695639 Post 80 ms status:200
1700971695639 Post 83 ms status:200
1700971695662 Post 105 ms status:200
1700971695662 Post 105 ms status:200
1700971695686 Post 92 ms status:200
1700971695691 Post 87 ms status:200
1700971695662 Post 118 ms status:200
1700971695686 Post 94 ms status:200
1700971695700 Post 128 ms status:200
1700971695713 Post 115 ms status:200
1700971695716 Post 112 ms status:200
1700971695716 Post 114 ms status:200
1700971695717 Post 114 ms status:200
1700971695707 Post 135 ms status:200
1700971695721 Post 122 ms status:200
1700971695700 Post 143 ms status:200
1700971695716 Post 127 ms status:200
1700971695723 Post 124 ms status:200
1700971695707 Post 145 ms status:200
1700971695716 Post 143 ms status:200
1700971695717 Post 144 ms status:200
1700971695713 Post 148 ms status:200
1700971695767 Post 136 ms status:200
1700971695779 Post 129 ms status:200
1700971695831 Post 77 ms status:200
1700971695779 Post 129 ms status:200
1700971695783 Post 125 ms status:200
1700971695830 Post 78 ms status:200
1700971695783 Post 125 ms status:200
1700971695830 Post 78 ms status:200
1700971695830 Post 78 ms status:200
1700971695767 Post 141 ms status:200
1700971695866 Post 79 ms status:200
1700971695847 Post 99 ms status:200
1700971695866 Post 79 ms status:200
1700971695871 Post 74 ms status:200
1700971695860 Post 86 ms status:200
1700971695847 Post 100 ms status:200
1700971695832 Post 114 ms status:200
1700971695855 Post 93 ms status:200
1700971695848 Post 97 ms status:200
1700971695847 Post 105 ms status:200
1700971695909 Post 149 ms status:200
1700971695906 Post 152 ms status:200
1700971695910 Post 148 ms status:200
1700971695910 Post 149 ms status:200
1700971695910 Post 149 ms status:200
1700971695910 Post 149 ms status:200
1700971695951 Post 108 ms status:200
1700971695911 Post 148 ms status:200
1700971695952 Post 108 ms status:200
1700971695952 Post 108 ms status:200
1700971695910 Post 150 ms status:200
1700971695953 Post 107 ms status:200
1700971695952 Post 108 ms status:200
